Time	Day	Name	Location	Address	City	State	Country	Region	Types	Notes
5:00 PM	Saturday	SCARSDALE CRANE ROAD	St. James the Less Church	Crane Road @ Church Street	Scarsdale	NY	US	W	C = Closed Discussion meeting<br>	"Cross street: (@ Church Street)<br>Notes: Sat.10am=Women, Sat.5pm=Topic<br>Sat.5pm S =Steps 1,2,3 &  Sat.6pm=11th Step<br>All meetings are non-smoking."
5:00 PM	Saturday	TWENTY TWO THIRTY FELLOWSHIP		"103 Quincy Street, Basement"	Brooklyn	NY	US	BK	O = Open meeting<br>	Cross street: (@ Franklin Avenue)<br>Notes: <br><br>
5:00 PM	Saturday	COLUMBUS AT FIVE	Second Presbyterian Church	"3 West 95th Street, Lower Level Auditorium"	New York	NY	US	M	C = Closed Discussion meeting<br>Children Welcome	Cross street: (Betw Central Park West & Columbus Avenue)<br>Notes: Children are welcome at all meetings.<br>All meetings are non-smoking.<br>
5:00 PM	Saturday	STEPPING STONE	Our Lady of Refuge Church	"290 East 196th Street,  Rectory Basement"	Bronx	NY	US	BX	BB = Big Book meeting<br>	"Cross street: (Betw Bainbridge & Briggs Avenues), Ring bell inside gate.<br>Notes: S 2nd, T 3rd,  Open or Anniv. 4th & Literature 5th Sat.<br><br>"
5:00 PM	Saturday	GRUPO ACCION/YONKERS		284 New Main St	Yonkers	NY	US	W	OD = Open Discussion meeting<br>	Cross street: (3rd Floor)<br>Notes: Spanish Speaking Meetings.<br><br>
5:00 PM	Saturday	GRUPO MI AMIGO	St. Margaret's Church	948 East 156th Street	Bronx	NY	US	BX	O = Open meeting<br>	Cross street: (@ Kelly Street)<br>Notes: Spanish Speaking Meetings.<br><br>
5:00 PM	Saturday	INTEGRITY	Calvary Hospital	"1740 Eastchester Road,  1st Floor Activity Room"	Bronx	NY	US	BX	C = Closed Discussion meeting<br>	Cross street: (@ Waters Place)<br>Notes: <br><br>
5:00 PM	Saturday	REALITY ON LAFAYETTE	St. Andrew's Church	781 Castle Hill Avenue	Bronx	NY	US	BX	OD = Open Discussion meeting<br>As Bill Sees It	"Cross street: (on Lafayette Avenue)<br>Notes: Tue=O 2nd, Topic 3rd & S 4th<br>Sat=As Bill Sees It 2nd, Came To Believe 3rd & T 4th.<br>"
5:00 PM	Saturday	LEVITTOWN NO FRILLS	First Presbyterian Church	"474 Wantagh Avenue, @ Grey Lane"	Levittown	NY	US	N	OD = Open Discussion meeting<br>	Cross street: (6 Blocks North of Southern State Parkway)<br>Notes: Tue.=Living Sober<br>No parking in church parking lot.<br>
5:00 PM	Saturday	SCARSDALE CRANE ROAD	St. James the Less Church	Crane Road @ Church Street	Scarsdale	NY	US	W	S = Step meeting<br>Steps 1-2-3	"Cross street: (@ Church Street)<br>Notes: Sat.10am=Women, Sat.5pm=Topic<br>Sat.5pm S =Steps 1,2,3 &  Sat.6pm=11th Step<br>All meetings are non-smoking."
5:00 PM	Saturday	WITHOUT A PRAYER	Goddard Riverside Community Center	595 Columbus Avenue	NULL	NULL	US	M	OD = Open Discussion meeting<br>Agnostic	"Cross street: 88th Street,Ground Level, Art Room<br>Notes: <br><br>"
5:30 PM	Saturday	MUSTARD SEED		"122 East 37th Street,  Basement"	New York	NY	US	M	B = Beginners meeting<br>	"Cross street: (Betw Park & Lexington Avenues)<br>Notes: Sun.7:30am,Tue.6:15pm B & Wed.6:15pm C =Meditation Wkshp.,<br>Sun.9:30am Step=Back to Basics, Fri.7:30pm=Anniv.every Fri.<br>Thurs. 8am back room, Gratitude"
5:30 PM	Saturday	LIVING NOW	Theatre 80	"80 St. Mark's Place, 2nd Floor"	New York	NY	US	M	B = Beginners meeting<br>	"Cross street: (Betw. 1st & 2nd Avenues)<br>Notes: Tue.7pm=4th & 5th Step Workshop, **Beginners 3 speaker panel<br>Sat.& Sun.10am Meeting is in the main theatre.<br>"
5:30 PM	Saturday	SOBER SATURDAYS	Queens Pride House	"76-11 37th Avenue, Suite #206"	NULL	NULL	US	Q	"C = Closed Discussion meeting<br>Gay, Lesbian and Bisexual"	Cross street: Meeting is in Jackson Heights @ 76th Street<br>Notes: Living Sober.  Gay & Lesbian Focus. All are welcome.<br><br>
5:30 PM	Saturday	YOUNG PEOPLE IN RECOVERY	Williamsburg A.M.E.Z. Church	"40 Howard Avenue, Second Floor"	Brooklyn	NY	US	BK	O = Open meeting<br>Young People	"Cross street: <br>Notes: Wed 1st=T, 2nd=Living Sober, 3rd=Came to Believe, 4th=S, 5th=BB<br>Sat 1st=B, 2nd=OD, 3rd=3 Spkr, 4th=B, 5th=OD<br>"
5:30 PM	Saturday	RAINBOW ROOM	46th Street Club House	"252 West 46th Street, 3rd Floor"	New York	NY	US	M	"C = Closed Discussion meeting<br>Gay, Lesbian and Bisexual"	"Cross street: (Betw. Broadway & 8th Avenue)<br>Notes: Gay, Lesbian, Bisexual & Transgender Focus.  All are welcome.<br>*Last Saturday of month=""Open Anniversary""<br>"
6:00 AM	Saturday	AA AT SUNRISE	Judge Gilbert Ramirez Houses	"455 East 138th Street, 1st floor"	NULL	NULL	US	BX	B = Beginners meeting<br>	Cross street: <br>Notes: <br><br>
6:00 AM	Saturday	FIRST THINGS FIRST	Holy Name Church	"207 West 96th Street, Basement, Little Room"	New York	NY	US	M	OD = Open Discussion meeting<br>As Bill Sees It	Cross street: (Betw. Amsterdam Avenue & Broadway)<br>Notes: Last Sat. of month at 10:15 = anniversary meeting<br><br>
6:00 PM	Saturday	NORWALK ALIVE AGAIN	Norwalk United Methodist Church	"718 West Ave, Norwalk CT"	NULL	NULL	US	C	B = Beginners meeting<br>Topic	Cross street: Mott Ave<br>Notes: Tuesday night Step/Tradition<br><br>
6:00 PM	Saturday	ROUTES	Phoenix House	"164 West 74 Street, 1st Floor, (ask at Front Desk)"	NULL	NULL	US	M	B = Beginners meeting<br>	Cross street: (Betw. Columbus and Amsterdam Avenues)<br>Notes: <br><br>
6:00 PM	Saturday	FIRE ISLAND PINES CLEAN AND DRY  ( :II )	Fire Island Pines Fire House	Fire Island Blvd.	NULL	NULL	US	SF	OD = Open Discussion meeting<br>	Cross street: <br>Notes: <br><br>
6:00 PM	Saturday	IT WORKS IF YOU WORK IT	Astoria Baptist Church	31-17 21st Street	LIC	NY	US	Q	B = Beginners meeting<br>	Cross street: (Enter behind Church at 21-07 31st Road)<br>Notes: Non-Smoking Meeting.<br><br>
6:00 PM	Saturday	ATLANTIC GROUP (:III)	All Souls Church	1157 Lexington Avenue	NULL	NULL	US	M	O = Open meeting<br>	Cross street: (between 79th and 80th Streets)<br>Notes: Two speaker<br><br>
6:00 PM	Saturday	STEP BY STEP	St Patrick's School	"96th Street & 4th Avenue,  Basement Conference Room"	Brooklyn	NY	US	BK	S = Step meeting<br>	Cross street: <br>Notes: O Anniv Last Sat.<br><br>
6:00 PM	Saturday	JACKSON HEIGHTS GROUP	St. Joan of Arc's Ward Meehan Hall	"82nd Street, Basement"	Jackson Heights	NY	US	Q	BB = Big Book meeting<br>	Cross street: (82nd St. Btw. 35th & 37th Avenues)<br>Notes: All meetings are non-smoking.<br><br>
6:00 PM	Saturday	NU GARDEN	St. Francis of Assisi Center	"139 West 31st Street, 3rd Floor"	New York	NY	US	M	OD = Open Discussion meeting<br>	Cross street: (Betw 6th & 7th Avenues)<br>Notes: All meetings are non-smoking.<br><br>
6:00 PM	Saturday	BRONXVILLE ASBURY	Asbury Methodist Church	167 Scarsdale Road	Bronxville	NY	US	W	C = Closed Discussion meeting<br>Young People	"Cross street: (Underhill Street & Bronx River Parkway )<br>Notes: Sun.8:15pm & Wed.7:30pm=Topic, Sun.8am=Back to Basics<br>Sun.8am S=11th Step Medit., Sat.9am=Step or Trad.<br>"
6:00 PM	Saturday	PERRY STREET WORKSHOP		"50 Perry Street, Ground Floor"	New York	NY	US	M	OD = Open Discussion meeting<br>	Cross street: (Betw. 7th Avenue South & West 4th Street)<br>Notes: No 8:30 or 10:15 1st Wed of month due to Bus. meeting<br>Wed.10:15pm=No BB 1st Wed.<br>
6:00 PM	Saturday	FELLOWSHIP ROAD	ST. STEPHEN'S CHURCH	"84 EHRHARDT ROAD, PEARL RIVER, NEW YORK"	NULL	NULL	US	R	B = Beginners meeting<br>	"Cross street: <br>Notes: Mon=Literature Meeting, Thu=Alternates between a S & T, Sat=Open to all.<br><br>"
6:00 PM	Saturday	REFUGE	Our Lady of Refuge Church (Rectory Basement)	"720 East 21st Street, Rectory Basement"	Brooklyn	NY	US	BK	OD = Open Discussion meeting<br>	Cross street: (Betw. Foster & Farragut)<br>Notes: T last Tuesday<br><br>All meetings are non-smoking.
6:00 PM	Saturday	STRAIGHT 12	CHURCH OF THE GOOD SHEPARD	"236 EAST 31st STREET ,basement"	NULL	NULL	US	M	C = Closed Discussion meeting<br>Promises	Cross street: BETWEEN 2nd and 3rd AVENUES<br>Notes: <br><br>
6:00 PM	Saturday	THE HOLE IN THE DONUT	Our Lady of Mount Carmel Church	"275 North 8th Street, basement"	NULL	NULL	US	BK	S = Step meeting<br>Third Step	Cross street: <br>Notes: <br><br>
6:00 PM	Saturday	MIDDLETOWN GRUPO TRES LEGADOS		42 North Street	NULL	NULL	US	O	B = Beginners meeting<br>	Cross street: <br>Notes: Spanish Speaking Meetings.<br><br>
6:00 PM	Saturday	A ROOM OF ONE'S OWN	St. Francis Xavier	752 President Street (In the gym.)	Brooklyn	NY	US	BK	BB = Big Book meeting<br>Women	Cross street: (Betw. 6th & 7th Avenues)<br>Notes: Women's Meeting.<br><br>
6:00 PM	Saturday	SANFORD	Lutheran Church of the Messiah	42-15 165th Street	Flushing	NY	US	Q	BB = Big Book meeting<br>	Cross street: (Corner of Sanford & 43rd Avenues)<br>Notes: <br><br>
6:00 PM	Saturday	WHITE PLAINS A VISION FOR YOU	Memorial United Methodist Church	"250 Bryant Avenue, In "	White Plains	NY	US	W	"OD = Open Discussion meeting<br>Gay, Lesbian and Bisexual"	Cross street: (Betw. Mamaroneck Avenue & North Street)<br>Notes: Gay and Lesbian focus.  All are welcome.<br><br>
6:00 PM	Saturday	NO SERENITY 'TIL BROOKLYN- SATURDAY	Brooklyn Jesuit Prep School	560 Sterling Place	NULL	NULL	US	BK	OD = Open Discussion meeting<br>	Cross street: <br>Notes: Speaker/Discussion<br><br>
6:00 PM	Saturday	WOMEN TOGETHER                      (:I)	"Lesbian, Gay, Bi-Sexual & Transgender Community Center"	208 West 13th Street	New York	NY	US	M	C = Closed Discussion meeting<br>Lesbian	Cross street: (Betw 7th & 8th Avenues)<br>Notes: Women's Meeting<br>Lesbian Focus.  All are welcome<br>
6:00 PM	Saturday	THE 12th STREET WORKSHOP		"411 East 12th Street, Basement"	NULL	NULL	US	M	B = Beginners meeting<br>	"Cross street: (Betw 1st Avenue & Avenue A)<br>Notes: Sun.4:30=Business Mtg Only 1st & Anniv Last Sunday<br>Sun.7:30pm,Tue.5:30,Wed.8:30pm & Sat.10:30am=11th Step Meditation<br>Mon.5:30=Gratitude & Sat.7:30am=AA Grapevine"
6:00 PM	Saturday	SURVIVORS (:i)	Our Savior Lutheran School	64-33 Woodhaven Blvd	Rego Park	NY	US	Q	S = Step meeting<br>	"Cross street: <br>Notes: Sat.6pm=T 1st Sat., 7:15pm=O or Anniv.Last Sat., 10pm=Topic<br><br>"
6:00 PM	Saturday	LAMBDA WEST	Rutgers Church	"236 West 73rd Street,  5th Floor"	New York	NY	US	M	"S = Step meeting<br>Gay, Lesbian and Bisexual"	Cross street: (West of Broadway)<br>Notes: Wed.6pm=Interpreted for the deaf and hard of hearing.<br>Gay Men & Women Focus.  All are welcome.<br>
6:00 PM	Saturday	SHERIDAN SQUARE FOLLIES	St. Joseph's Church	"371 6th Avenue,  Basement"	New York	NY	US	M	"B = Beginners meeting<br>Gay, Lesbian and Bisexual"	Cross street: (@ Corner of 6th Avenue & Washington Place)<br>Notes: Gay & Lesbian Focus.  All are welcome.<br><br>
6:00 PM	Saturday	RIVERTON	St. Aloysius School	"219 West 132nd Street, Cafeteria"	New York	NY	US	M	O = Open meeting<br>	Cross street: (Betw. Adam Clayton Powell Blvd. & F. Douglass Blvd.)<br>Notes: S 2nd & T 4th Tue<br>All meetings are non-smoking.  No children allowed at meetings.<br>
6:00 PM	Saturday	FIRE ISLAND CHERRY GROVE	Cherry Grove Fire House	(Betw Bay & Holly Walks)	Cherry Grove	NY	US	SF	O = Open meeting<br>	Cross street: <br>Notes: Fri.6pm=Topic & NOTE: All Meetings Only Meet May 15th thru September 15th.<br><br>
6:00 PM	Saturday	SOBRIETY IN THE GARDENS	Sacred Hearts - St. Stephen RC Church	108 Carroll Street	Brooklyn	NY	US	BK	C = Closed Discussion meeting<br>	Cross street: between Hicks and Henry<br>Notes: Open Anniv. Last Sat.<br><br>
6:15 PM	Saturday	OVINGTON	Bethlehem Lutheran Church	"440 Ovington Avenue, Enter on 4th Avenue."	Brooklyn	NY	US	BK	S = Step meeting<br>	Cross street: <br>Notes: <br><br>
6:15 PM	Saturday	SEVENTY-NINTH STREET WORKSHOP	St. Monica's Church	"413 East 79th Street,  Basement"	New York	NY	US	M	B = Beginners meeting<br>	"Cross street: (Betw 1st & York Avenues)<br>Notes: Sun.10am=11th S, Tue.6am=Came To Believe<br>Thu.6am=Step & Trad.<br>"
6:15 PM	Saturday	SCARSDALE CRANE ROAD	St. James the Less Church	Crane Road @ Church Street	Scarsdale	NY	US	W	S = Step meeting<br>	"Cross street: (@ Church Street)<br>Notes: Sat.10am=Women, Sat.5pm=Topic<br>Sat.5pm S =Steps 1,2,3 &  Sat.6pm=11th Step<br>All meetings are non-smoking."
6:15 PM	Saturday	ALANON HOUSE   (AA Meetings Only)		"303 West 42nd Street, 3rd Floor, Room #306"	NULL	NULL	US	M	C = Closed Discussion meeting<br>	Cross street: (@ Corner of 8th Avenue)<br>Notes: Sun.2pm=Women's Meeting<br><br>
6:15 PM	Saturday	STRAIGHT 12 (:II)  DOWNTOWN SATURDAY NIGHT		"80 5th Avenue, 14th Floor, Room #1408C"	NULL	NULL	US	M	C = Closed Discussion meeting<br>	Cross street: (@ 14th Street)<br>Notes: <br><br>
6:30 AM	Saturday	LONG BEACH EARLY RISERS	St John's Lutheran Church	"75 East Olive Street,  Basement"	Long Beach	NY	US	N	OD = Open Discussion meeting<br>	Cross street: (@ Riverside Blvd)<br>Notes: Sun=Daily Reflections & Fri=Anniv. Meeting as needed.<br><br>
6:30 PM	Saturday	SOBER STEPPING	Blessed Sacrament Church Rectory	152 West 71st Street	New York	NY	US	M	S = Step meeting<br>Promises	Cross street: (Betw Columbus Avenue & Broadway)<br>Notes: Alternates Betw.the Steps & Promises.<br><br>
6:30 PM	Saturday	GREENPOINT SATURDAY NITE LIVE	Greenpoint Reformed Church	"136-138 MIlton Street,  Basement"	Brooklyn	NY	US	BK	S = Step meeting<br>	Cross street: (Betw Franklin Street & Manhattan Avenue)<br>Notes: <br><br>
6:30 PM	Saturday	MORRISANIA	St. Augustine Presbyterian Church	"838 East 165th Street, Basement"	Bronx	NY	US	BX	OD = Open Discussion meeting<br>	"Cross street: (Betw. Prospect & Union Avenues)<br>Notes: Sun=T 2nd, Living Sober 3rd, BB 4th & C 5th<br><br>"
6:30 PM	Saturday	MORNINGSIDE	Advent Lutheran Church	"2504 Broadway,  Basement"	New York	NY	US	M	B = Beginners meeting<br>	Cross street: (@ 93rd Street)<br>Notes: All meetings are non-smoking.<br><br>
6:30 PM	Saturday	TREMONT	First Presbyterian Church of Throggs Neck	3051 East Tremont Avenue	Bronx	NY	US	BX	B = Beginners meeting<br>	"Cross street: (Entrance is on Dudley Avenue)<br>Notes: Tue.8pm C =BB 3rd Tue., Tue.8pm S = T Last Tue.<br><br>"
6:30 PM	Saturday	VALLEY COTTAGE GRAPEVINE	St Paul's School	"365 Kings Highway, Entrance @ rear of building."	Valley Cottage	NY	US	R	B = Beginners meeting<br>	"Cross street: (@ Gilchrist Road)<br>Notes: T 1st Sunday, Sat.6:30==Open to all, & Alternates between C & BB.<br><br>"
6:30 PM	Saturday	VALLEY COTTAGE GRAPEVINE	St Paul's School	"365 Kings Highway, Entrance @ rear of building."	Valley Cottage	NY	US	R	B = Beginners meeting<br>	"Cross street: (@ Gilchrist Road)<br>Notes: T 1st Sunday, Sat.6:30==Open to all, & Alternates between C & BB.<br><br>"
6:30 PM	Saturday	PROMISES PROMISES	West Side YMCA	"5 West 63rd Street, Basement, Room D"	New York	NY	US	M	C = Closed Discussion meeting<br>	Cross street: (Betw. CPW & Bway )<br>Notes: <br><br>
6:30 PM	Saturday	S.O.S. (SOBER ON SATURDAY)	First Presbyterian Church	124 Henry Street	Brooklyn	NY	US	BK	OD = Open Discussion meeting<br>	Cross street: (@ Clark Street)<br>Notes: Non-Smoking Meeting.<br><br>
6:30 PM	Saturday	WOODSIDE	St. Sebastian School	"58th Street & Woodside Avenue,  Basement"	Woodside	NY	US	Q	B = Beginners meeting<br>	Cross street: <br>Notes: <br><br>
6:30 PM	Saturday	CORNWALL CANTERBURY TALES	Munger Cottage	River Light Park	Cornwall	NY	US	O	C = Closed Discussion meeting<br>	Cross street: <br>Notes: <br><br>
6:30 PM	Saturday	ROOSEVELT ISLAND SERENITY		"Church of the Good Shepard, 543 Main St., Basement 10044"	NULL	NULL	US	M	C = Closed Discussion meeting<br>	Cross street: <br>Notes: <br><br>
6:30 PM	Saturday	STAMFORD STEPS TO RECOVERY	Glenbrook Community Center	"35 Crescent, 2nd Floor"	Stamford	CT	US	C	O = Open meeting<br>	Cross street: (@ Cortlandt Avenue)<br>Notes: <br><br>
6:30 PM	Saturday	EAST MORICHES	First Presbyterian Church	Montauk Hwy & Culver Lane	East Moriches	NY	US	SF	B = Beginners meeting<br>	Cross street: <br>Notes: Open Anniv. 4th Saturday<br><br>
6:30 PM	Saturday	FIRE ISLAND - SERENITY BY THE SEA (:II) AT SALTAIRE	St. Andrew's Church (In Saltaire)	Broadway (In Saltaire @ Fire Island)	NULL	NULL	US	SF	O = Open meeting<br>	Cross street: <br>Notes: Sun. & Wed.=Meeting only meets during July & August.<br>Sat=Meeting only meets from Memorial Day through Labor Day.<br>
6:30 PM	Saturday	ZAUFANIE  (TRUST)	St. Cecilia's Church	"84 Herbert Street, Basement"	NULL	NULL	US	BK	C = Closed Discussion meeting<br>Polish Speaking	"Cross street: (Entrance is in the rear, on Monitor Street)<br>Notes: POLISH SPEAKING MEETINGs<br><br>"
6:30 PM	Saturday	MIDNITE		"220 West Houston Street, 2nd Floor"	NULL	NULL	US	M	C = Closed Discussion meeting<br>	"Cross street: (Betw 6th Avenue & Varick Street)<br>Notes: Sun.12:30=Meditation, 2am Meetings=Pitch meeting with candlelight.<br>Mon.8pm=Topic, Tues.10pm=T last Tues., Thu.10pm=Problems in Sobriety<br>Sun.8pm=Bus.Meeting last Sun.,Sat.10pm=Anniv.Last"
6:30 PM	Saturday	SUTTON	Church of St. Catherine of Siena	411 East 68th Street	New York	NY	US	M	OD = Open Discussion meeting<br>	Cross street: (Betw. York & 1st Avenues)<br>Notes: Enter through Parish House<br><br>
6:45 AM	Saturday	CENTER MORICHES SUNRISE SOBRIETY	St. John The Evangelist R.C. Church	"25 South Ocean Avenue,  in the red barn behind the Church."	Center Moriches	NY	US	SF	C = Closed Discussion meeting<br>	Cross street: (@ Montauk Hwy)<br>Notes: Sun.8am=Men's Meeting <br>Sat. 8am=Women's Meeting<br>
6:45 PM	Saturday	RAINBOW ROOM	46th Street Club House	"252 West 46th Street, 3rd Floor"	New York	NY	US	M	"B = Beginners meeting<br>Gay, Lesbian and Bisexual"	"Cross street: (Betw. Broadway & 8th Avenue)<br>Notes: Gay, Lesbian, Bisexual & Transgender Focus.  All are welcome.<br>*Last Saturday of month=""Open Anniversary""<br>"
6:45 PM	Saturday	BETHPAGE NEW LIFE	St. Paul Lutheran Church	449 Stewart Avenue	Bethpage	NY	US	N	B = Beginners meeting<br>	Cross street: <br>Notes: BB 3rd & T 4th Sunday<br><br>
6:45 PM	Saturday	WANTAGH FRIDAY NITE LIVE	Christ Lutheran Church	"3384 Island Road,  White Building"	Wantagh	NY	US	N	B = Beginners meeting<br>	Cross street: <br>Notes: Fri.7pm=Young People Focus.  All are welcome.<br><br>
6:45 PM	Saturday	BLUE POINT TRADITION	Henrietta Acampora Senior Citizens' Center	39 Montauk Highway	Blue Point	NY	US	SF	B = Beginners meeting<br>	Cross street: <br>Notes: Tue. S =T 1st Tuesday<br><br>
7:00 AM	Saturday	YORKTOWN HEIGHTS ATTITUDE ADJUSTMENT	Downing Park	2881 Crompond Road	NULL	NULL	US	W	C = Closed Discussion meeting<br>	Cross street: (@ Rte. 202)<br>Notes: <br><br>
7:00 AM	Saturday	BREWSTER EARLIER BIRDS	St. Andrew's Episcopal Church	26 Prospect Street	NULL	NULL	US	PD	OD = Open Discussion meeting<br>	Cross street: (Off of Route 6)<br>Notes: Fri=Alternate BB<br>Bathrooms Are Not WC Accessible<br>
7:00 AM	Saturday	SHELTER ISLAND KEEP IT SIMPLE	Saint Mary's Episcopal Church	Saint Mary's Road	NULL	NULL	US	SF	C = Closed Discussion meeting<br>	Cross street: <br>Notes: <br><br>
7:00 AM	Saturday	YORKTOWN HEIGHTS EARLY BIRDS	St. Patrick's Church (Stone Church)	"188 Church Place, Basement"	NULL	NULL	US	W	B = Beginners meeting<br>	"Cross street: (@ Corner of Hanover Street, 1 Block South of Underhill)<br>Notes: Sun=AA Slogans Meeting<br><br>"
7:00 AM	Saturday	PORT WASHINGTON	United Methodist Church	1515 Middle Neck Road	Port Washington	NY	US	N	C = Closed Discussion meeting<br>	Cross street: <br>Notes: Sat.=Promises Topic Meeting<br><br>
7:00 AM	Saturday	STATEN ISLAND FOGGY BOTTOMS	How Club	552 Port Richmond Avenue .	NULL	NULL	US	SI	OD = Open Discussion meeting<br>	Cross street: <br>Notes: <br><br>
7:00 AM	Saturday	NEW ROCHELLE EARLY RISERS	Holy Name Church	75 Lispenard Avenue	NULL	NULL	US	W	C = Closed Discussion meeting<br>	Cross street: (Entrance is on Halligan Street)<br>Notes: <br><br>
7:00 AM	Saturday	SAG HARBOR SPIRITUAL SOLUTION	Old Whalers Presbyterian Church	"44 Union Street, Lower Level"	NULL	NULL	US	SF	C = Closed Discussion meeting<br>Meditation	"Cross street: <br>Notes: Mon=Daily Reflections, Wed=As Bill Sees It<br><br>"
7:00 PM	Saturday	CONFIDENCE	St. Margaret's Church Rectory	"6000 Riverdale Avenue,  Basement"	Bronx	NY	US	BX	B = Beginners meeting<br>	Cross street: (@ 260th Street)<br>Notes: <br><br>
7:00 PM	Saturday	JACKSON HEIGHTS GROUP	St. Joan of Arc's Ward Meehan Hall	"82nd Street, Basement"	Jackson Heights	NY	US	Q	O = Open meeting<br>	Cross street: (82nd St. Btw. 35th & 37th Avenues)<br>Notes: All meetings are non-smoking.<br><br>
7:00 PM	Saturday	FRANKLIN SQUARE GIFT OF SERENITY	St. James The Just Episcopal Church	858 Roosevelt Street	Franklin Square	NY	US	N	BB = Big Book meeting<br>	"Cross street: (Corner of Monroe & Hempstead Tpke)<br>Notes: Mon=T last Mon., Thu.=Topic Meeting<br><br>"
7:00 PM	Saturday	FLORAL PARK - BELLROSE	New Hyde Park Holy Spirit Church	"500 Jericho Turnpike (In New Hyde Park), Basement"	Floral Park	NY	US	N	C = Closed Discussion meeting<br>	Cross street: (@ South 5th Street & 1st Avenue)<br>Notes: Mon.8:30 C =T 1st Mon. Mon.8:30 OD =BB Open Discussion<br><br>
7:00 PM	Saturday	AA ON PORTER AVENUE	Peter J. Sharp Bldg	"89-111 Porter Avenue, Main Floor ‰ÛÒ Classroom #1"	NULL	NULL	US	BK	B = Beginners meeting<br>	Cross street: (Betw Ingram & Johnson Avenues)<br>Notes: <br><br>
7:00 PM	Saturday	MADISON 73	Jan Hus Presbyterian Church	"351 East 74th Street, 2nd Floor"	New York	NY	US	M	B = Beginners meeting<br>	Cross street: (Betw.1st & 2nd Avenues)<br>Notes: All Meetings Are Non-Smoking.<br><br>
